U_Ga-4p,U_As-4p,a(A),Eg(eV),meff
11.2,-3.4,5.385216938265322,1.5293655058673148,0.14898139709701727
11.2,-3.45,5.386355754654961,1.5170365192061264,0.14826079077030058
11.25,-3.45,5.3848714677987255,1.5260473370955159,0.15005784134263914
11.25,-3.5,5.386010852595929,1.5137404887805967,0.1493314553860607
11.3,-3.5,5.384529627927545,1.5227458606519257,0.15115955947922388
11.3,-3.55,5.385670044916727,1.5104640729600918,0.1504264864904337
11.35,-3.55,5.384191454535363,1.5194638057298062,0.15228707703697228
11.4,-3.55,5.38272021089145,1.528435685718686,0.15418227271835286
11.4,-3.6,5.383856607053688,1.5161977518576149,0.15344187873065213
11.45,-3.6,5.3823873836996805,1.5251677648349182,0.15537179125359418
11.45,-3.65,5.383524310082342,1.5129539175836977,0.15462472760308768
11.5,-3.65,5.382057883289153,1.521916668027521,0.15659034503552072
11.5,-3.7,5.383195024049598,1.509731517511131,0.155836122453444
11.55,-3.7,5.381731400745314,1.518689431327951,0.1578382772780385
11.6,-3.7,5.380278443276716,1.5276040465583272,0.1598792379286577
11.6,-3.75,5.381408755043809,1.5154746645579829,0.15911715539120946
11.65,-3.75,5.3799586371237424,1.5243840557331811,0.16119707529039778
11.65,-3.8,5.381089324953858,1.5123149980523651,0.16041005309513387
11.7,-3.8,5.379642359528788,1.521217696143514,0.16252938502022488
11.7,-3.85,5.3807743421647105,1.5091407902438558,0.16175055727765167
11.75,-3.85,5.379330684729401,1.5180352232231693,0.16391111585832807
11.8,-3.85,5.377890474708105,1.5269184635300543,0.16611978964351126
11.8,-3.9,5.379019815545809,1.514881724626678,0.16532925820349606
11.85,-3.9,5.377583930044405,1.5237526026356298,0.16758165430958072
11.85,-3.95,5.3787123041762195,1.5117464884229526,0.16678355655432
11.9,-3.95,5.3772763540905135,1.5206234698710492,0.16908372863334992
11.9,-4.0,5.378381864752092,1.508741200279856,0.16828998955422048
11.95,-4.0,5.376945805460818,1.51762458709465,0.17063981074665605
12.0,-4.0,5.375526192800782,1.5264419120328732,0.17303749520279352
12.0,-4.05,5.37665378890866,1.5144960837809067,0.1722158635119702
12.05,-4.05,5.375234676284096,1.5233167496238518,0.17466635079278292
12.05,-4.1,5.376361932391846,1.5113998867497862,0.17383532606616373
12.1,-4.1,5.374948084723702,1.5202042909224773,0.17633738927262424
12.15,-4.1,5.3735781341230435,1.5288274330065947,0.17887639417968249
12.15,-4.15,5.374662990679461,1.5171186013231037,0.17805427175389388
12.2,-4.15,5.373295753589975,1.5257363822537335,0.18065005063316034
12.2,-4.2,5.374418943319134,1.51389233612677,0.17979391371062006
12.25,-4.2,5.3730147953682765,1.5226709413858042,0.1824739055765356
12.25,-4.25,5.374139726576811,1.5108469393038293,0.18160571874516968
12.3,-4.25,5.372737352244883,1.519624013705465,0.184348101569648
12.35,-4.25,5.371339203999836,1.5283864771313929,0.18716303535357953
12.35,-4.3,5.372462988785565,1.5165977947705078,0.18627451845809187
12.4,-4.3,5.3710683150456955,1.525351648149831,0.18915584049609352
12.4,-4.35,5.372193865439321,1.5135818927381386,0.1882541725683136
12.45,-4.35,5.370800046201261,1.5223378540946682,0.19120623095351863
12.45,-4.4,5.3719263922687,1.5105922095049245,0.19029144864180522
12.5,-4.4,5.370535400642302,1.519342015254989,0.19331551252551643
12.55,-4.4,5.369150466466367,1.528069159708523,0.1964244409780738
12.55,-4.45,5.370274576253766,1.5163622511030967,0.1954862913852945
12.6,-4.45,5.368892503240908,1.5250839774105285,0.19867321556820836
12.6,-4.5,5.370016515488396,1.5134049701944208,0.197721051105194
12.65,-4.5,5.368637455225414,1.5221195545861512,0.20098947201236927
12.65,-4.55,5.3697610731192515,1.5104687359253601,0.2000230792183009
12.7,-4.55,5.3683858563670945,1.5191729938500023,0.2033759354443598
12.75,-4.55,5.367024854028301,1.5278203209340453,0.2068233266004727
12.75,-4.6,5.368136942813703,1.5162483287134332,0.20583565963921685
12.8,-4.6,5.366772641771974,1.5249152567676905,0.20938148904569645
12.8,-4.65,5.367891453200506,1.5133422158107384,0.20837081717796005
12.85,-4.65,5.366529883512053,1.522003941203458,0.21201405528500708
12.85,-4.7,5.3676493914267525,1.5104543467432416,0.21098619205426342
12.9,-4.7,5.3662894626616024,1.519114943517904,0.2147311794090339
12.95,-4.7,5.36493576695498,1.527752739305436,0.21859665258551914
12.95,-4.75,5.366052376857877,1.5162456177091623,0.2175356561259573
13.0,-4.75,5.364701234743237,1.524878460307327,0.22151301324562075
13.0,-4.8,5.365819307725931,1.5133923656953494,0.22043079360769194
13.05,-4.8,5.364469855518526,1.5220237439197433,0.22452607164852095
13.05,-4.85,5.365588640020603,1.5105625674273848,0.2234220364052682
13.1,-4.85,5.36424169255879,1.5191893988418739,0.22763990679207144
13.15,-4.85,5.362900600360012,1.5277941875139094,0.23200546537674138
13.15,-4.9,5.3640162781137635,1.5163758463423263,0.23086026675800683
13.2,-4.9,5.362678787243345,1.5249714212619516,0.2353594653658522
13.2,-4.95,5.363794396501952,1.5135793357183585,0.23419073724749773
13.25,-4.95,5.362460312862839,1.522166850734105,0.23883241539226577
13.25,-5.0,5.363575714379813,1.5108034455608195,0.2376386120429802
13.3,-5.0,5.3622447395061945,1.5193840500370421,0.2424292823885563
13.35,-5.0,5.360918419326528,1.5279473116572597,0.24903587122421214
13.35,-5.05,5.362031615444866,1.51662428417282,0.24615663881723243
13.4,-5.05,5.360708242351117,1.5251810066735985,0.25129654117650596
13.4,-5.1,5.361821979670244,1.5138831833930229,0.2500205890335848
13.45,-5.1,5.360501049831212,1.522435340424419,0.2553364970070372
13.45,-5.15,5.361615428575268,1.5111625716247912,0.25089955886968707
13.5,-5.15,5.360297038105734,1.5197099290147327,0.25952936792276776
13.55,-5.15,5.358985501211821,1.5282324120949549,0.2652583327932837
13.55,-5.2,5.360095914291871,1.5170061903901906,0.26388415813658705
13.6,-5.2,5.358787225264305,1.525522636939255,0.26982113392229007
13.6,-5.25,5.359897984405377,1.5143219843005062,0.26841021642590784
13.65,-5.25,5.358592576459327,1.5228304901676513,0.27456674190883107
13.65,-5.3,5.35970368258769,1.5116561335080105,0.2731162686077678
13.7,-5.3,5.358400582405119,1.520160638047568,0.2795064926660724
13.75,-5.3,5.357104160847558,1.5286401744773004,0.28618530323644437
13.75,-5.35,5.358211495609994,1.5175121082767626,0.28465170703761017
13.8,-5.35,5.356916959049197,1.5259896376614104,0.29159655540197793
13.8,-5.4,5.358024514671373,1.5148879550689311,0.2900165713026716
13.85,-5.4,5.356732738260979,1.5233600159448843,0.2972425534001393
13.85,-5.45,5.357840812569867,1.512283349950963,0.29561264926218794
13.9,-5.45,5.356551230126358,1.5207518523424948,0.30313882607927994
13.9,-5.5,5.357659288124667,1.5097029985136288,0.3014560489732993
13.95,-5.5,5.356370582210849,1.5181738642538847,0.3093045108133154
14.0,-5.5,5.355088914313735,1.526618095453717,0.317553666579319
14.0,-5.55,5.35619542119219,1.5156064066722408,0.31574975903301045
14.05,-5.55,5.354916056607395,1.5240471374693039,0.3243673261627694
14.05,-5.6,5.356022814389807,1.5130619438441661,0.3224987602015987
14.1,-5.6,5.354747285559212,1.5214920917675943,0.3315080473630902
14.1,-5.65,5.355852695519232,1.5105405710341073,0.3295727358390703
14.15,-5.65,5.354580647431605,1.518962158409634,0.3390017162798556
14.2,-5.65,5.353310348702099,1.52737921628871,0.34897771938140465
14.2,-5.7,5.354415050707634,1.516461043265064,0.3468786135785862
14.25,-5.7,5.35314840467404,1.524869119943193,0.3573465449857594
14.25,-5.75,5.354253296270102,1.5139777715568532,0.35516021691993005
14.3,-5.75,5.352989823995133,1.5223780690071245,0.36615949083010657
14.3,-5.8,5.35409446315298,1.5115148327348658,0.3638804798162756
14.35,-5.8,5.352834125029275,1.5199084881450675,0.3754523860499598
14.4,-5.8,5.3515798773100585,1.5282791338886825,0.3877660267125857
14.4,-5.85,5.352682597351025,1.5174551554581603,0.38526285313959735
14.45,-5.85,5.3514292636083765,1.525827971256484,0.3982656323758664
14.45,-5.9,5.352531273248349,1.5150341182050981,0.3956447740717464
14.5,-5.9,5.3512807639199025,1.523401281075092,0.409391357939785
14.5,-5.95,5.352382665343845,1.5126352174098059,0.4066416649481547
14.55,-5.95,5.351134977524709,1.5209971698970572,0.42119759012975616
14.55,-6.0,5.352236945393565,1.5102581391661065,0.41830593928452997
14.6,-6.0,5.35100292350299,1.5185695776872208,0.43371004498645166
14.65,-6.0,5.349763063257524,1.5269073712555405,0.45031555158164177
14.65,-6.05,5.350863343911256,1.5162068920937992,0.4470703174238678
14.7,-6.05,5.349625865040698,1.5245402228676723,0.46476394406602267
14.7,-6.1,5.350726558606819,1.513865542012653,0.46132697687083773
14.75,-6.1,5.34949201730136,1.5221933225154938,0.4802159855701022
14.75,-6.15,5.350591589044975,1.5115501001167029,0.47657359127020127
14.8,-6.15,5.349360218392359,1.5198707755296155,0.49678394320638014
14.85,-6.15,5.348133488201065,1.5281741358909238,0.5187723205794715
14.85,-6.2,5.349231071107465,1.5175704217408728,0.5145901656144373
14.9,-6.2,5.34800724409507,1.5258678804553418,0.5382527308765922
14.9,-6.25,5.349105659998174,1.5152885934414515,0.5337694553296933
14.95,-6.25,5.347884024708309,1.5235827664936306,0.5593101640204792
14.95,-6.3,5.348980923458259,1.5130370262807367,0.5545039987682239
15.0,-6.3,5.347761583138622,1.5213279589995965,0.5821574831290312
15.0,-6.35,5.348859826627434,1.510804550027428,0.576969056734079
15.05,-6.35,5.3476434936747586,1.5190889319821876,0.6070050651590355
15.1,-6.35,5.346431743995533,1.52735713590601,0.6403265380727096
15.1,-6.4,5.34752650633316,1.516878973541071,0.6341510557148242
15.15,-6.4,5.346317893234945,1.5251400964498887,0.670648324864471
15.15,-6.45,5.347414292263443,1.5146826948152892,0.6638931916342
15.2,-6.45,5.34620671573124,1.5229456277008127,0.7040636431389874
15.2,-6.5,5.3473027377146,1.512517315806085,0.6966598963655578
15.25,-6.5,5.346097139328649,1.5207778416816302,0.7410815645657608
15.25,-6.55,5.347194306539903,1.5103722409026688,0.7329065424800092
15.3,-6.55,5.345991305467021,1.5186285651883311,0.7822878204367942
15.35,-6.55,5.34479321216642,1.5268667468832866,0.8387959285944686
15.35,-6.6,5.3458884203794765,1.5165002879550953,0.8284409969538913
15.4,-6.6,5.3446913885902205,1.5247400804828337,0.8921764657708441
15.4,-6.65,5.345785400491954,1.5144062131085638,0.8805296787016335
15.45,-6.65,5.344591975984948,1.5226370087845376,0.9529386509746347
15.45,-6.7,5.345686416392777,1.5123285345751742,0.9397013451369391
15.5,-6.7,5.3444955817886015,1.5205550602181381,1.022706313145274
15.5,-6.75,5.345589302208931,1.5102770649246946,1.0075369858572625
15.55,-6.75,5.344401346722195,1.5184974340531134,1.1036564212853075
15.6,-6.75,5.343218050536208,1.526701722480073,1.2200642921227256
15.6,-6.8,5.344309939374458,1.516462921676199,1.1986613956093912
15.65,-6.8,5.3431303013010645,1.5246576219130497,1.3373398977049389
15.65,-6.85,5.344219461223656,1.5144570979899408,1.3118205920503063
15.7,-6.85,5.343043265477645,1.5226437153700232,1.4798686517776778
15.7,-6.9,5.344132647346401,1.5124699024669412,1.448749463856076
15.75,-6.9,5.342958889134197,1.520652521744691,1.6566661601117505
15.75,-6.95,5.344048532899261,1.5105053771525874,1.617830757471377
15.8,-6.95,5.342876847885467,1.5186852165045117,1.8817736292602765
15.85,-6.95,5.341713626369355,1.5268343795563393,2.2484564043478144
15.85,-7.0,5.342797593645654,1.5167407474017027,2.1780327789158087
15.9,-7.0,5.341636294083708,1.524887217562414,2.6853340014358036
15.9,-7.05,5.342722767842786,1.5148110661878709,2.5853185175315594
15.95,-7.05,5.341528972845739,1.5230936120226117,3.340629322328802
15.95,-7.1,5.342646885520621,1.5129184329805523,3.1814341342490122
16.0,-7.1,5.341455234834142,1.5211989984841656,4.408705362118639
16.0,-7.15,5.342540471341342,1.5111822556763448,4.1464463902439475
16.05,-7.15,5.341382912123207,1.5193313814521252,6.484300523268534
16.1,-7.15,5.340231158655371,1.5274592069156434,14.87676926260595
16.1,-7.2,5.341314145781393,1.5174827469083079,12.258266770083594
16.15,-7.2,5.340163692828323,1.5256112112086497,-182.317470259119
16.15,-7.25,5.341246665278213,1.5156621290960555,112.73592378851995
16.2,-7.25,5.340098803995579,1.5237864426679473,-12.783125353978917
16.2,-7.3,5.341182329128321,1.5138623938428803,-15.658863087383358
16.25,-7.3,5.340036624252214,1.5219838472206881,-6.62254062178752
16.25,-7.35,5.341118828687268,1.5120925009076183,-7.317691162736749
16.3,-7.35,5.339976133810705,1.5202079310183827,-4.468061698680353
16.3,-7.4,5.341058781880379,1.5103424588758558,-4.774246512176393
16.35,-7.4,5.339917307345163,1.5184588371619923,-3.37086163368501
16.4,-7.4,5.338782916103353,1.5265492458377568,-2.6048274545048606
16.4,-7.45,5.3398615156253015,1.5167305042694867,-2.7062774891313057
16.45,-7.45,5.3387264212077525,1.524829451748686,-2.18896447040787
16.45,-7.5,5.3398085269811775,1.5150242313438913,-2.260612829503518
16.5,-7.5,5.338676119059573,1.5231186424701757,-1.8878596228253848
16.5,-7.55,5.339755001106032,1.5133538472622274,-1.9407395999890427
16.55,-7.55,5.338626135845277,1.5214397070247336,-1.6594749521127636
16.55,-7.6,5.339704584395038,1.5117036490883564,-1.7002439282975264
16.6,-7.6,5.338579163383031,1.5197817635471589,-1.4804487280547851
16.65,-7.6,5.3374543746570895,1.5278597609281537,-1.3106510598042689
16.65,-7.65,5.338531884091509,1.5181583765609041,-1.3362269618422173
16.7,-7.65,5.337411512246037,1.5262246262306016,-1.196383137852234
16.7,-7.7,5.33848880479846,1.5165520761202191,-1.2177045003561238
16.75,-7.7,5.337369488580609,1.5246197797781853,-1.1004485313624124
16.75,-7.75,5.338446960910249,1.5149737845071494,-1.1185073970130903
16.8,-7.75,5.337329385213587,1.5230401999752046,-1.0187845294504683
16.8,-7.8,5.338406575577905,1.5134214344231542,-1.0342755191648154
16.85,-7.8,5.337291879690527,1.5214825434395798,-0.9484475627150386
16.85,-7.85,5.338370530475388,1.5118851577077286,-0.9619219063944212
16.9,-7.85,5.337257263429825,1.5199465498463385,-0.8872431847205268
16.9,-7.9,5.338334594891012,1.5103816209065417,-0.8990379363592539
16.95,-7.9,5.337226079196413,1.5184302688928164,-0.8335149066113247
17.0,-7.9,5.336122507720342,1.5264614312595404,-0.7768144763614622
17.0,-7.95,5.337193408443597,1.516952903008822,-0.7859206766879413
17.05,-7.95,5.336092034834301,1.5249812389587825,-0.7353220287875699
17.05,-8.0,5.337167659543091,1.5154809991626348,-0.7435564608405603
17.1,-8.0,5.336064825916254,1.5235212405103358,-0.6980846974530346
17.1,-8.05,5.337139077800058,1.5140531929662262,-0.7055159005315733
17.15,-8.05,5.3360424882226045,1.522074256716026,-0.6644936247895257
17.15,-8.1,5.337112247939668,1.5126509318960135,-0.671211636324201
17.2,-8.1,5.336019034754459,1.520665092337067,-0.6339948180817447
17.2,-8.15,5.337090318307759,1.511262240685647,-0.6401431464804298
17.25,-8.15,5.3359987234790465,1.5192759816771522,-0.6062189697464522
17.3,-8.15,5.3349094752251425,1.5272827754942901,-0.5756448394649331
17.3,-8.2,5.335975297135106,1.5179326604733439,-0.5807772707643888
17.35,-8.2,5.334892015839834,1.5259219463197802,-0.5526898343681212
17.35,-8.25,5.335959134361526,1.5165943296890507,-0.5574513225688167
17.4,-8.25,5.334874956242335,1.5245926351948973,-0.5315183265446926
17.4,-8.3,5.335946767160373,1.5152730128712832,-0.5359685895293234
17.45,-8.3,5.334865795845016,1.5232647290703119,-0.5119708157929277
17.45,-8.35,5.335933442854104,1.5139879687448796,-0.5160968013791267
17.5,-8.35,5.33485338973429,1.521981845167483,-0.4938158821695537
17.5,-8.4,5.335915508584842,1.5127537640264799,-0.4976479999976285
17.55,-8.4,5.334840762757198,1.5207327578620364,-0.47692595971794716
17.55,-8.45,5.335905991403478,1.5115189368643225,-0.4805322711751222
17.6,-8.45,5.334835886028779,1.519485778198188,-0.46120714492053816
17.65,-8.45,5.33375808109859,1.5274846247591942,-0.44329483913669987
17.65,-8.5,5.3348270365667,1.5182868737468733,-0.44649851582239464
17.7,-8.5,5.333756963547586,1.5262616171753538,-0.42972193415188514
17.7,-8.55,5.334820863449378,1.5171106529228675,-0.4327301653509678
17.75,-8.55,5.333761038414298,1.5250510090498806,-0.41699393749684527
17.75,-8.6,5.334823842213303,1.5159302710109221,-0.4198378822070359
17.8,-8.6,5.333758639235926,1.5238982056116892,-0.4049977237839863
17.8,-8.65,5.334817899284379,1.5148185423371154,-0.4076860840272531
17.85,-8.65,5.3337566083717665,1.5227764909474149,-0.3936950888851237
17.85,-8.7,5.334821568972353,1.5137007958457915,-0.39626798722686335
17.9,-8.7,5.333760217804093,1.5216652241952033,-0.38304361532989367
17.9,-8.75,5.334820935587069,1.5126328822727173,-0.3854826709955731
17.95,-8.75,5.333764915770681,1.5205827007207053,-0.37297735444191116
17.95,-8.8,5.334825462535222,1.5115766761846652,-0.37530344622493156
18.0,-8.8,5.333771195337319,1.5195260928731007,-0.3634516311102253
18.0,-8.85,5.334832809621818,1.5105423477143114,-0.3656771411558099
18.05,-8.85,5.333780711698765,1.5184889002540654,-0.35442837140686057
18.1,-8.85,5.332723122115557,1.5264588828687553,-0.3438044600164836
18.1,-8.9,5.333782866291903,1.5175127421913834,-0.3458455544311755
18.15,-8.9,5.332737290176463,1.5254421999987806,-0.335756389838749
18.15,-8.95,5.333798164931135,1.51651757070615,-0.33771900933671234
18.2,-8.95,5.332753958650854,1.5244478884247064,-0.32810070263100055
18.2,-9.0,5.333805149265426,1.5155872332450506,-0.3299670716856607
18.25,-9.0,5.332767402201935,1.5234983146800471,-0.32080012610745123
18.25,-9.05,5.333826105967884,1.5146347102567803,-0.32261173802326376
18.3,-9.05,5.332780593978231,1.5225817221537423,-0.3138355885146256
